,track_name,track_id,artist_name,artist_id,album_id
1530,RITMO (Bad Boys for Life),4934707,The Black Eyed Peas & J Balvin,1975861,
1531,Shut Up,10681,Black Eyed Peas,425,
1532,Imma Be,6165,Black Eyed Peas,425,
1533,GIRL LIKE ME,5659205,Black Eyed Peas & Shakira,2657863,
1534,MAMACITA,5433643,"Black Eyed Peas, Ozuna & J. Rey Soul",2184658,
1535,The Time (Dirty Bit),10638,Black Eyed Peas,425,
1536,BIG LOVE,3953265,Black Eyed Peas,425,
1537,Don’t Phunk with My Heart,10711,Black Eyed Peas,425,
1538,"RING THE ALARM pt.1, pt.2, pt.3",3722326,Black Eyed Peas,425,
1539,Bebot,10708,Black Eyed Peas,425,
1540,Dreams,294002,Fleetwood Mac,2579,
1541,Landslide,6282,Fleetwood Mac,2579,
1542,The Chain,116175,Fleetwood Mac,2579,
1543,Silver Springs,118390,Fleetwood Mac,2579,
1544,Rhiannon,267752,Fleetwood Mac,2579,
1545,Go Your Own Way,98481,Fleetwood Mac,2579,
1546,Everywhere,382874,Fleetwood Mac,2579,
1547,Gypsy,185180,Fleetwood Mac,2579,
1548,Songbird,266861,Fleetwood Mac,2579,
1549,Little Lies,429777,Fleetwood Mac,2579,
1550,Gold Dust Woman,399871,Fleetwood Mac,2579,
1551,Never Going Back Again,399852,Fleetwood Mac,2579,
1552,Sara,399950,Fleetwood Mac,2579,
1553,Tusk,128196,Fleetwood Mac,2579,
1554,Don’t Stop,399855,Fleetwood Mac,2579,
1555,Second Hand News,399848,Fleetwood Mac,2579,
1556,You Make Loving Fun,378467,Fleetwood Mac,2579,
1557,Seven Wonders,400030,Fleetwood Mac,2579,
1558,I Don’t Want to Know,399862,Fleetwood Mac,2579,
1559,Say You Love Me,399772,Fleetwood Mac,2579,
1560,Niggas in Paris,51899,JAY-Z & Kanye West,652275,
1561,Holy Grail,177832,JAY-Z,2,
1562,Clique,87225,"Kanye West, JAY-Z & Big Sean",1950873,
1563,No Church in the Wild,52020,JAY-Z & Kanye West,652275,
1564,Empire State of Mind,75,JAY-Z,2,
1565,Part II (On the Run),180511,JAY-Z,2,
1566,APESHIT,3786530,THE CARTERS,1408735,
1567,The Story of O.J.,3138625,JAY-Z,2,
1568,4:44,3138638,JAY-Z,2,
1569,Tom Ford,181906,JAY-Z,2,
1570,FuckWithMeYouKnowIGotIt,182976,JAY-Z,2,
1571,Renegade,78,JAY-Z,2,
1572,99 Problems,497,JAY-Z,2,
1573,Otis,52019,JAY-Z & Kanye West,652275,
1574,Gotta Have It,52022,JAY-Z & Kanye West,652275,
1575,FRIENDS,3786537,THE CARTERS,1408735,
1576,Run This Town,74,JAY-Z,2,
1577,Oceans,179701,JAY-Z,2,
1578,LOVEHAPPY,3786540,THE CARTERS,1408735,
1579,Kill Jay Z,3136263,JAY-Z,2,
1580,I Like Me Better,3092121,Lauv,338777,
1581,i’m so tired...,4197821,Lauv & Troye Sivan,1699941,
1582,Mean It,5016452,Lauv & LANY,2010980,
1583,The Other,729921,Lauv,338777,
1584,Paris in the Rain,3317296,Lauv,338777,
1585,BTS - Make It Right (Remix) ft. Lauv (English Translation),4952548,Genius English Translations,196943,
1586,Who,5214979,Lauv,338777,
1587,"fuck, i’m lonely",4730726,Lauv & Anne-Marie,1900420,
1588,Breathe,2875863,Lauv,338777,
1589,The Story Never Ends,2887645,Lauv,338777,
1590,Never Not,3739516,Lauv,338777,
1591,Reforget,2253417,Lauv,338777,
1592,Easy Love,3259710,Lauv,338777,
1593,There’s No Way,3942256,Lauv,338777,
1594,Modern Loneliness,4860251,Lauv,338777,
1595,Superhero,3926300,Lauv,338777,
1596,Feelings,4880132,Lauv,338777,
1597,Getting Over You,3520050,Lauv,338777,
1598,Chasing Fire,3566024,Lauv,338777,
1599,Sims,4592387,Lauv,338777,
1600,Mirrors,115743,Justin Timberlake,334,
1601,Suit & Tie,109287,Justin Timberlake,334,
1602,Say Something,3415571,Justin Timberlake,334,
1603,SexyBack,32771,Justin Timberlake,334,
1604,Cry Me A River,52466,Justin Timberlake,334,
1605,True Colors,2821161,Anna Kendrick & Justin Timberlake,2402858,
1606,Pusher Love Girl,114429,Justin Timberlake,334,
1607,Filthy,3410241,Justin Timberlake,334,
1608,CAN’T STOP THE FEELING!,2467204,Justin Timberlake,334,
1609,TKO (Black Friday Remix),281620,Justin Timberlake,334,
1610,TKO,221150,Justin Timberlake,334,
1611,My Love,2586,Justin Timberlake,334,
1612,Tunnel Vision,115737,Justin Timberlake,334,
1613,That Girl,114436,Justin Timberlake,334,
1614,What Goes Around... / ...Comes Around (Interlude),2003,Justin Timberlake,334,
1615,Blue Ocean Floor,115744,Justin Timberlake,334,
1616,Selfish,9954681,Justin Timberlake,334,
1617,Love Never Felt So Good,418714,Michael Jackson & Justin Timberlake,2102560,
1618,Strawberry Bubblegum,115736,Justin Timberlake,334,
1619,Not A Bad Thing,224519,Justin Timberlake,334,
1620,...Baby One More Time,78169,Britney Spears,1052,
1621,Toxic,110982,Britney Spears,1052,
1622,Work Bitch,218073,Britney Spears,1052,
1623,Oops!... I Did It Again,3988,Britney Spears,1052,
1624,If U Seek Amy,193709,Britney Spears,1052,
1625,Everytime,193658,Britney Spears,1052,
1626,Lucky,117542,Britney Spears,1052,
1627,Gimme More,102458,Britney Spears,1052,
1628,Make Me...,2479757,Britney Spears,1052,
1629,Womanizer,193688,Britney Spears,1052,
1630,Criminal,193770,Britney Spears,1052,
1631,Circus,193691,Britney Spears,1052,
1632,3,89663,Britney Spears,1052,
1633,Piece of Me,65514,Britney Spears,1052,
1634,I’m a Slave 4 U,2209,Britney Spears,1052,
1635,Slumber Party,2832442,Britney Spears,1052,
1636,Pretty Girls,733705,Britney Spears & Iggy Azalea,2716942,
1637,Sometimes,193594,Britney Spears,1052,
1638,Till the World Ends (The Femme Fatale Remix),49450,Britney Spears,1052,
1639,Me Against the Music,193598,Britney Spears,1052,
1640,1-800-273-8255,3050777,Logic,7922,
1641,Homicide,4519154,Logic,7922,
1642,Gang Related,523560,Logic,7922,
1643,44 More,3542151,Logic,7922,
1644,Sucker for Pain,2554106,"Lil Wayne, Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign",1561539,
1645,Everybody,3039792,Logic,7922,
1646,Under Pressure,519316,Logic,7922,
1647,Nikki,544491,Logic,7922,
1648,Black SpiderMan,3053927,Logic,7922,
1649,Alright,197351,Logic,7922,
1650,Fade Away,2343415,Logic,7922,
1651,logical,9382806,Olivia Rodrigo,1599675,
1652,44 Bars,2797979,Logic,7922,
1653,Everyday,3554278,Logic & Marshmello,1406211,
1654,5AM,149341,Logic,7922,
1655,Flexicution,2466721,Logic,7922,
1656,Ballin,149355,Logic,7922,
1657,Keanu Reeves,3683582,Logic,7922,
1658,All I Do,58019,Logic,7922,
1659,Soul Food,528266,Logic,7922,
1660,In da Club,233,50 Cent,108,
1661,Many Men (Wish Death),1684,50 Cent,108,
1662,21 Questions,168,50 Cent,108,
1663,P.I.M.P.,634,50 Cent,108,
1664,Patiently Waiting,335,50 Cent,108,
1665,Candy Shop,2892,50 Cent,108,
1666,My Life,98994,50 Cent,108,
1667,Wanksta,5644,50 Cent,108,
1668,I’m the Man,2384055,50 Cent,108,
1669,Best Friend,1973,50 Cent,108,
1670,We Up,113707,50 Cent,108,
1671,Ghetto Qu’ran (Forgive Me),379,50 Cent,108,
1672,Hustler’s Ambition,945,50 Cent,108,
1673,Window Shopper,1132,50 Cent,108,
1674,Back Down,2715,50 Cent,108,
1675,Heat,3143,50 Cent,108,
1676,If I Can’t,1098,50 Cent,108,
1677,I’m the Man (Remix),2445399,50 Cent,108,
1678,Big Rich Town,398357,50 Cent,108,
1679,Just A Lil Bit,4270,50 Cent,108,
1680,Tunnel Vision,2939983,Kodak Black,162126,
1681,No Flockin,570825,Kodak Black,162126,
1682,Roll in Peace,3186102,Kodak Black,162126,
1683,ZEZE,3995573,Kodak Black,162126,
1684,SKRT,745953,Kodak Black,162126,
1685,Wake Up in the Sky,3955579,"Gucci Mane, Bruno Mars & Kodak Black",1577927,
1686,There He Go,2925725,Kodak Black,162126,
1687,Skrilla,2304073,Kodak Black,162126,
1688,Codeine Dreaming,3328057,Kodak Black,162126,
1689,Transportin’,3201420,Kodak Black,162126,
1690,Silent Hill,7995412,Kendrick Lamar & Kodak Black,3162330,
1691,Too Many Years,2496305,Kodak Black,162126,
1692,Like Dat,2412481,Kodak Black,162126,
1693,Calling My Spirit,4126338,Kodak Black,162126,
1694,Horses,3007481,"PnB Rock, Kodak Black & A Boogie wit da Hoodie",1221172,
1695,Super Gremlin,7341862,Kodak Black,162126,
1696,Heart Mind,3297339,Kodak Black & Plies,1249808,
1697,I.M.Y (I Miss You),2398803,Kodak Black,162126,
1698,Institution,2401906,Kodak Black,162126,
1699,Love & War,5247464,Kodak Black,162126,
1700,Magnolia,3029830,Playboi Carti,289976,
1701,wokeuplikethis*,3018117,Playboi Carti,289976,
1702,Shoota,3186843,Playboi Carti,289976,
1703,Long Time (Intro),3710581,Playboi Carti,289976,
1704,Sky,6303406,Playboi Carti,289976,
1705,Miss the Rage,6299714,Trippie Redd & Playboi Carti,2796730,
1706,Not Real,4073713,Playboi Carti,289976,
1707,Fetti,1742696,Playboi Carti,289976,
1708,R.I.P.,3710582,Playboi Carti,289976,
1709,Stop Breathing,6303400,Playboi Carti,289976,
1710,Cancún,3816380,Playboi Carti,289976,
1711,@ MEH (AT MEH),5465797,Playboi Carti,289976,
1712,Made It This Far,7030621,Playboi Carti,289976,
1713,Shawty in Love (Version 1),3420402,Playboi Carti,289976,
1714,2024,9839508,Playboi Carti,289976,
1715,Broke Boi,740507,Playboi Carti,289976,
1716,New Choppa,3053393,Playboi Carti,289976,
1717,H00DBYAIR,9835133,Playboi Carti,289976,
1718,ILoveUIHateU,6303392,Playboi Carti,289976,
1719,Flex,3053409,Playboi Carti,289976,
1720,Sweet Child O’ Mine,1470,Guns N’ Roses,637,
1721,Welcome to the Jungle,53860,Guns N’ Roses,637,
1722,November Rain,84547,Guns N’ Roses,637,
1723,Don’t Cry,103972,Guns N’ Roses,637,
1724,Knockin’ on Heaven’s Door,103982,Guns N’ Roses,637,
1725,Civil War,103968,Guns N’ Roses,637,
1726,Patience,103992,Guns N’ Roses,637,
1727,Paradise City,1258,Guns N’ Roses,637,
1728,One in a Million,103990,Guns N’ Roses,637,
1729,Rocket Queen,103999,Guns N’ Roses,637,
1730,Nightrain,103989,Guns N’ Roses,637,
1731,Mr. Brownstone,1972,Guns N’ Roses,637,
1732,Estranged,103977,Guns N’ Roses,637,
1733,You Could Be Mine,104011,Guns N’ Roses,637,
1734,It’s So Easy,103980,Guns N’ Roses,637,
1735,My Michelle,103986,Guns N’ Roses,637,
1736,Chinese Democracy,281522,Guns N’ Roses,637,
1737,This I Love,308646,Guns N’ Roses,637,
1738,Think About You,104005,Guns N’ Roses,637,
1739,Used to Love Her,104006,Guns N’ Roses,637,
1740,Bad and Boujee,2845980,Migos,44080,
1741,MotorSport,3291049,"Migos, Nicki Minaj & Cardi B",1345224,
1742,Versace (Remix),176872,Migos,44080,
1743,T-Shirt,2948140,Migos,44080,
1744,Slippery,2955272,Migos,44080,
1745,Walk It Talk It,3433244,Migos,44080,
1746,Stir Fry,3383633,Migos,44080,
1747,Kelly Price,2948961,Migos,44080,
1748,Narcos,3465777,Migos,44080,
1749,Get Right Witcha,2948950,Migos,44080,
1750,Fight Night,370658,Migos,44080,
1751,Too Hotty,3101790,Quality Control & Migos,1915722,
1752,Handsome and Wealthy,372211,Migos,44080,
1753,Notice Me,3468935,Migos,44080,
1754,Pure Water,4209805,Mustard & Migos,1700657,
1755,Deadz,2948958,Migos,44080,
1756,Hannah Montana,176990,Migos,44080,
1757,Call Casting,2946518,Migos,44080,
1758,Cocoon,2463786,Migos,44080,
1759,Quavo #Mododiablo,3524550,Modo Diablo,1305545,
1760,RAPSTAR,5609020,Polo G,1553158,
1761,Pop Out,4228682,Polo G,1553158,
1762,Martin & Gina,5542009,Polo G,1553158,
1763,Neva Cared (Remix),3942433,Polo G,1553158,
1764,21,5171419,Polo G,1553158,
1765,I Know,5542019,Polo G,1553158,
1766,Through da Storm,4601528,Polo G,1553158,
1767,Finer Things,3924759,Polo G,1553158,
1768,Go Stupid,5255729,"Polo G, Stunna 4 Vegas & NLE Choppa",2111470,
1769,Epidemic,5986655,Polo G,1553158,
1770,Last One Standing,7241584,"Skylar Grey, Polo G, Mozzy & Eminem",2898525,
1771,Heartless,4883507,Polo G,1553158,
1772,Chosen 1,4601531,Polo G,1553158,
1773,Cavallini,2329161,Dark Polo Gang,576120,
1774,Headshot,6595455,"Lil Tjay, Polo G & Fivio Foreign",2646837,
1775,Be Something,5455096,Polo G,1553158,
1776,Flex,5542018,Polo G,1553158,
1777,Gang With Me,3898073,Polo G,1553158,
1778,Battle Cry,4267365,Polo G,1553158,
1779,Sportswear,2896046,Dark Polo Gang,576120,
1780,I’m the One,3004837,DJ Khaled,158,
1781,Wild Thoughts,3114474,DJ Khaled,158,
1782,For Free,2486863,DJ Khaled,158,
1783,No New Friends,140752,DJ Khaled,158,
1784,I’m On One,50025,DJ Khaled,158,
1785,Do You Mind,2825347,DJ Khaled,158,
1786,GREECE,5522492,DJ Khaled,158,
1787,Cold,70202,Kanye West & DJ Khaled,1950898,
1788,POPSTAR,5774099,DJ Khaled,158,
1789,I Got the Keys,2489998,DJ Khaled,158,
1790,Shining,2985067,DJ Khaled,158,
1791,No Brainer,3844672,DJ Khaled,158,
1792,GOD DID,8176021,DJ Khaled,158,
1793,All I Do Is Win,732,DJ Khaled,158,
1794,Hold You Down,493169,DJ Khaled,158,
1795,Top Off,3556750,DJ Khaled,158,
1796,Holy Key,2823876,DJ Khaled,158,
1797,I Wanna Be With You,197451,DJ Khaled,158,
1798,They Don’t Love You No More,415443,DJ Khaled,158,
1799,How Many Times,1780102,DJ Khaled,158,
1800,Hit ’Em Up,320,2Pac,59,
1801,Changes,213,2Pac,59,
1802,Keep Ya Head Up,826,2Pac,59,
1803,Hail Mary,223,2Pac,59,
1804,Dear Mama,568,2Pac,59,
1805,California Love,244,2Pac,59,
1806,Ambitionz Az a Ridah,780,2Pac,59,
1807,All Eyez On Me,6576,2Pac,59,
1808,2 of Amerikaz Most Wanted,389,2Pac,59,
1809,The Rose That Grew From Concrete,6758,2Pac,59,
1810,Me Against the World,3915,2Pac,59,
1811,Life Goes On,6573,2Pac,59,
1812,Runnin’ (Dying to Live),367,2Pac,59,
1813,Only God Can Judge Me,2626,2Pac,59,
1814,Do For Love,3034,2Pac,59,
1815,I Ain’t Mad At Cha,5377,2Pac,59,
1816,All About U,5533,2Pac,59,
1817,I Get Around,251,2Pac,59,
1818,So Many Tears,1689,2Pac,59,
1819,Ghetto Gospel,4855,2Pac,59,
1820,RAP DEVIL,3937522,​mgk,1665,
1821,bloody valentine,5508773,​mgk,1665,
1822,DAYWALKER!,6507988,​mgk,1665,
1823,I Think I’m OKAY,4587160,"​mgk, YUNGBLUD & Travis Barker",1846994,
1824,At My Best,3023065,​mgk,1665,
1825,Wild Boy,55635,​mgk,1665,
1826,Glass House,4589365,​mgk,1665,
1827,my ex’s best friend,5838882,​mgk & blackbear,2816719,
1828,Mind of a Stoner,178949,​mgk,1665,
1829,Alpha Omega,2330698,​mgk,1665,
1830,The Break Up,3292279,​mgk,1665,
1831,forget me too,5222054,​mgk,1665,
1832,Breaking News,178476,​mgk,1665,
1833,Candy,4564693,​mgk,1665,
1834,Sail,409758,​mgk,1665,
1835,play this when i’m gone,5100523,​mgk,1665,
1836,Swing Life Away,178963,​mgk,1665,
1837,in these walls (my house),5460878,​mgk,1665,
1838,Till I Die,664599,​mgk,1665,
1839,Invincible,61661,​mgk,1665,
1840,Sweet but Psycho,3905115,Ava Max,1189492,
1841,Kings & Queens,5183065,Ava Max,1189492,
1842,"Alone, Pt. II",5123075,Alan Walker & Ava Max,2055165,
1843,So Am I,4230927,Ava Max,1189492,
1844,Salt,3905214,Ava Max,1189492,
1845,Not Your Barbie Girl,3846531,Ava Max,1189492,
1846,Who’s Laughing Now,5634050,Ava Max,1189492,
1847,Torn,4637828,Ava Max,1189492,
1848,My Head & My Heart,6014343,Ava Max,1189492,
1849,Maybe You’re The Problem,7554085,Ava Max,1189492,
1850,The Motto,7317735,Tiësto & Ava Max,2932874,
1851,Take You to Hell,5565128,Ava Max,1189492,
1852,Naked,3959892,Ava Max,1189492,
1853,OMG What’s Happening,5817601,Ava Max,1189492,
1854,Million Dollar Baby,8198566,Ava Max,1189492,
1855,My Way,3731256,Ava Max,1189492,
1856,Whatever,9909830,Kygo & Ava Max,3791483,
1857,EveryTime I Cry,6803772,Ava Max,1189492,
1858,Belladonna,5817604,Ava Max,1189492,
1859,Anyone but You,4129093,Ava Max,1189492,
1860,Star Shopping,2353006,Lil Peep,569922,
1861,Falling Down,3906162,Lil Peep & XXXTENTACION,1581869,
1862,Save That Shit,3175124,Lil Peep,569922,
1863,Benz Truck (Гелик),3117098,Lil Peep,569922,
1864,witchblades,2977800,Lil Peep & Lil Tracy,1015803,
1865,beamer boy,2430998,Lil Peep,569922,
1866,nuts,2453302,Lil Peep,569922,
1867,Awful Things,3121880,Lil Peep,569922,
1868,your favorite dress,2977816,Lil Peep & Lil Tracy,1015803,
1869,crybaby,2496168,Lil Peep,569922,
1870,hellboy,2867484,Lil Peep,569922,
1871,the way i see things,2327085,Lil Peep,569922,
1872,Spotlight,3384913,Marshmello & Lil Peep,1293217,
1873,right here,2909403,Lil Peep,569922,
1874,Life is Beautiful,4060826,Lil Peep,569922,
1875,teen romance,2844250,Lil Peep,569922,
1876,U Said,3121878,Lil Peep,569922,
1877,The Brightside,3174895,Lil Peep,569922,
1878,white wine,2814605,Lil Peep & Lil Tracy,1015803,
1879,giving girls cocaine,2911091,Lil Peep & Lil Tracy,1015803,
1880,Just What I Am,84641,Kid Cudi,68,
1881,Pursuit of Happiness (Nightmare),401,Kid Cudi,68,
1882,Day ‘N’ Nite (Nightmare),131,Kid Cudi,68,
1883,Reborn,3720970,KIDS SEE GHOSTS,1464821,
1884,Soundtrack 2 My Life,402,Kid Cudi,68,
1885,Кид Кади (Kid Cudi),6517257,Scally Milano,2040265,
1886,The Adventures of Moon Man & Slim Shady,5748123,Kid Cudi,68,
1887,4th Dimension,3720965,KIDS SEE GHOSTS,1464821,
1888,Mr. Rager,1687,Kid Cudi,68,
1889,Feel the Love,3720982,KIDS SEE GHOSTS,1464821,
1890,Kids See Ghosts,3758736,KIDS SEE GHOSTS,1464821,
1891,The Prayer,1822,Kid Cudi,68,
1892,Cudi Montage,3770594,KIDS SEE GHOSTS,1464821,
1893,Erase Me,621,Kid Cudi,68,
1894,Man on the Moon (The Anthem),1652,Kid Cudi,68,
1895,love.,716442,Kid Cudi,68,
1896,"Freeee (Ghost Town, Pt. 2)",3720969,KIDS SEE GHOSTS,1464821,
1897,Fire,3694884,KIDS SEE GHOSTS,1464821,
1898,By Design,2867466,Kid Cudi,68,
1899,King Wizard,86939,Kid Cudi,68,
1900,Thrift Shop,86538,Macklemore & Ryan Lewis,2525,
1901,Can’t Hold Us,57234,Macklemore & Ryan Lewis,2525,
1902,Same Love,81672,Macklemore & Ryan Lewis,2525,
1903,Downtown,2291611,Macklemore & Ryan Lewis,2525,
1904,Glorious,3121358,Macklemore,2026,
1905,White Walls,91233,Macklemore & Ryan Lewis,2525,
1906,Wing$,6142,Macklemore & Ryan Lewis,2525,
1907,Otherside,4753,Macklemore,2026,
1908,Ten Thousand Hours,90905,Macklemore & Ryan Lewis,2525,
1909,Growing Up,2274403,Macklemore & Ryan Lewis,2525,
1910,White Privilege II,2411196,Macklemore & Ryan Lewis,2525,
1911,Thin Line,90834,Macklemore & Ryan Lewis,2525,
1912,Good Old Days,3207340,Macklemore,2026,
1913,Drug Dealer,2879390,Macklemore,2026,
1914,Marmalade,3171585,Macklemore,2026,
1915,Jimmy Iovine,91231,Macklemore & Ryan Lewis,2525,
1916,Neon Cathedral,91229,Macklemore & Ryan Lewis,2525,
1917,A Wake,90902,Macklemore & Ryan Lewis,2525,
1918,Starting Over,91212,Macklemore & Ryan Lewis,2525,
1919,Gold,91232,Macklemore & Ryan Lewis,2525,
1920,Becky G & Natti Natasha - Sin Pijama (English Translation),3668835,Genius English Translations,196943,
1921,Mayores,3108097,Becky G. & Bad Bunny,1872023,
1922,MAMIII,7676334,Becky G & KAROL G,3056538,
1923,Sin Pijama,3612016,Becky G. & Natti Natasha,1452123,
1924,Shower,411878,Becky G,30426,
1925,J-Hope - Chicken Noodle Soup ft. Becky G (English Translation),4902643,Genius English Translations,196943,
1926,Becky G. & KAROL G - MAMIII (English Translation),7690012,Genius English Translations,196943,
1927,Cuando Te Besé,3872365,Becky G. & Paulo Londra,1543419,
1928,Lost in the Middle of Nowhere (Spanish Remix),4424084,Kane Brown & Becky G.,1772903,
1929,"DJ Luian, Mambo Kingz & Anuel AA - Bubalu ft. Becky G & Prince Royce (English Translation)",4073032,Genius English Translations,196943,
1930,MALA SANTA,4059053,Becky G,30426,
1931,DOLLAR,4688535,Becky G. & Myke Towers,3118666,
1932,Ya acabó,7949735,Marca MP & Becky G.,3146048,
1933,Sola,2681660,Becky G,30426,
1934,2NDO CHANCE,9547589,Becky G. & Ivan Cornejo,3683273,
1935,Zooted,3844789,Becky G,30426,
1936,Banana,4235755,Anitta & Becky G.,2574848,
1937,La Respuesta,4462662,Becky G. & Maluma,1787563,
1938,Díganle (Tainy Remix),3848397,"Leslie Grace, Becky G. & CNCO",2002081,
1939,POR EL CONTRARIO,9547617,"Becky G., Ángela Aguilar & Leonardo Aguilar",3683297,
1940,Thunderclouds,3860353,LSD,1462360,
1941,Diplomatic Immunity,3248485,Drake,130,
1942,Wish,3292023,Diplo,12908,
1943,Where Are Ü Now,713548,"Skrillex, Justin Bieber & Diplo",1893445,
1944,Genius,3688736,LSD,1462360,
1945,Welcome to the Party,3694544,Diplo,12908,
1946,Daylight,5778070,Joji & Diplo,2325378,
1947,Close to Me,4037296,Ellie Goulding & Diplo,1635275,
1948,Color Blind,3437047,Diplo,12908,
1949,Audio,3694071,LSD,1462360,
1950,Revolution,240118,Diplo,12908,
1951,Чёрный диплом (Black Diploma),9942174,Vakho Brooklyn,3802498,
1952,Dipset Anthem,2004,The Diplomats,80,
1953,Genius (Lil Wayne Remix),4077696,LSD,1462360,
1954,Bankroll (Rich Brian Remix),3114977,Diplo,12908,
1955,Heartless,4784379,Diplo,12908,
1956,Diplomat’s Son,53610,Vampire Weekend,269,
1957,Mind,713862,Jack Ü,72045,
1958,Take Ü There,488007,Jack Ü,72045,
1959,Doctor Pepper,1891266,"Diplo, CL, RiFF RAFF & OG Maco",3570036,
1960,All I Want for Christmas Is You,204233,Mariah Carey,1205,
1961,We Belong Together,66302,Mariah Carey,1205,
1962,Obsessed,96442,Mariah Carey,1205,
1963,Fantasy,113336,Mariah Carey,1205,
1964,#Beautiful,148751,Mariah Carey,1205,
1965,Always Be My Baby,204260,Mariah Carey,1205,
1966,I Know What You Want,5835,Busta Rhymes & Mariah Carey,3554662,
1967,Hero,59248,Mariah Carey,1205,
1968,One Sweet Day,204258,Mariah Carey,1205,
1969,Fantasy (Bad Boy Remix),32259,Mariah Carey,1205,
1970,Touch My Body,115451,Mariah Carey,1205,
1971,Breakdown,32103,Mariah Carey,1205,
1972,Honey,32386,Mariah Carey,1205,
1973,My All,204224,Mariah Carey,1205,
1974,GTFO,3952651,Mariah Carey,1205,
1975,With You,3955439,Mariah Carey,1205,
1976,The Prince Of Egypt (When You Believe),2842712,Mariah Carey & Whitney Houston,2192753,
1977,Heartbreaker,32363,Mariah Carey,1205,
1978,Emotions,204175,Mariah Carey,1205,
1979,Shake It Off,1643895,Mariah Carey,1205,
1980,This Is America,3688791,Childish Gambino,1745,
1981,Redbone,2905167,Childish Gambino,1745,
